indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2513356,Santa Inês (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,52,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513406,Santa Luzia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,28,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513505,Santana de Mangueira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,168,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513604,Santana dos Garrotes (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,100,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513653,Joca Claudino (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,69,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513703,Santa Rita (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3995,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513802,Santa Teresinha (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,42,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513851,Santo André (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,36,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513901,São Bento (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1124,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513927,São Bentinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,36,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513943,São Domingos do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,14,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513968,São Domingos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,71,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2513984,São Francisco (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,20,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514008,São João do Cariri (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514107,São João do Tigre (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,50,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514206,São José da Lagoa Tapada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,118,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514305,São José de Caiana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,108,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514404,São José de Espinharas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,60,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
Distribuição por faixas de renda,2022,Município,2514453,São José dos Ramos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,83,Classes de rendimento nominal mensal domiciliar per capita,Sem rendimento
